icao,iata,name,city,country,lat,lon,elevation_ft
YGTO,GEE,Georgetown Airport,Georgetown,AU,-41.079491,146.839061,131
YGYM,GYP,Gympie Airport,,AU,-26.290149,152.702998,260
YHAW,HWK,Wilpena Pound Airport,Hawker,AU,-31.855907,138.468079,321
YHAY,HXX,Hay Airport,,AU,-34.531399,144.830002,305
YHBA,HVB,Hervey Bay Airport,Hervey Bay,AU,-25.320127,152.880662,60
YHBR,HUB,Humbert River Airport,,AU,-16.4896698,130.6302795,0
YHBY,HRY,Henbury Airport,Ghan,AU,-24.584,133.236,0
YHDY,HIP,Headingly Airport,,AU,-21.33329964,138.2830048,0
YHHY,HIG,Highbury Airport,Highbury,AU,-16.424148,143.14534,0
YHID,HID,Horn Island Airport,Horn,AU,-10.585628,142.292653,43
YHIL,HLL,Hillside Airport,Hillside,AU,-21.718283,119.440334,935
YHLC,HCQ,Halls Creek Airport,,AU,-18.2339,127.669998,1346
YHMB,HMG,Hermannsburg Airport,Hermannsburg (Ntaria),AU,-23.926485,132.807798,593
YHML,HLT,Hamilton Airport,,AU,-37.64889908,142.0650024,803
YHOO,HOK,Hooker Creek Airport,Lajamanu,AU,-18.33670044,130.6380005,320
YHOT,MHU,Mount Hotham Airport,Mount Hotham,AU,-37.04750061,147.3339996,4260
YHPN,HTU,Hopetoun Airport,,AU,-35.715302,142.360001,256
YHSM,HSM,Horsham Airport,,AU,-36.66970062,142.1730042,445
YHTL,HAT,Heathlands Airport,Shelburne,AU,-11.7369,142.576996,0
YHUG,HGD,Hughenden Airport,,AU,-20.81500053,144.2250061,1043
YIDK,IDK,Indulkana Airport,Indulkana,AU,-26.965435,133.321989,401
YIFL,IFL,Innisfail Airport,,AU,-17.559401,146.011993,46
YIFY,IFF,Iffley Airport,,AU,-18.89999962,141.2169952,43
YIGM,IGH,Ingham Airport,,AU,-18.664149,146.145804,49
YIKM,IKP,Inkerman Airport,Inkerman,AU,-16.229225,141.434607,6
YINJ,INJ,Injune Airport,Injune,AU,-25.851,148.5497,401
YINN,INM,Innamincka Airport,,AU,-27.697589,140.739498,54
YINW,IVW,Inverway Airport,Inverway,AU,-17.84110069,129.6430054,0
YISF,ISI,Isisford Airport,,AU,-24.25830078,144.4250031,694
YIVL,IVR,Inverell Airport,Inverell,AU,-29.88829994,151.1439972,2667
YJAB,JAB,Jabiru Airport,,AU,-12.658056,132.894638,85
YJDA,JUN,Jundah Airport,Jundah,AU,-24.838045,143.061962,145
YJLC,JCK,Julia Creek Airport,,AU,-20.66830063,141.7230072,404
YJNB,JUR,Jurien Bay Airport,Jurien Bay,AU,-30.302699,115.055551,15
YKAL,UBU,Kalumburu Airport,Kalumburu,AU,-14.28784,126.633182,29
YKAR,KQR,Karara Airport,Karara,AU,-29.217223,116.687154,1011
YKBL,KDB,Kambalda Airport,Kambalda,AU,-31.1907,121.5978,1073
YKBR,KAX,Kalbarri Airport,Kalbarri,AU,-27.692813,114.259169,157
YKBY,KBY,Streaky Bay Airport,,AU,-32.836621,134.292991,69
YKCA,KBJ,Kings Canyon Airport,Petermann,AU,-24.260229,131.488924,2100
YKCS,KCS,Kings Creek Airport,Petermann,AU,-24.421285,131.819458,615
YKER,KRA,Kerang Airport,,AU,-35.75139999,143.9389954,254
YKII,KNS,King Island Airport,,AU,-39.87749863,143.878006,132
YKKG,KFG,Kalkgurung Airport,,AU,-17.43190002,130.8079987,646
YKLA,KOH,Koolatah Airport,Maramie,AU,-15.888484,142.439461,0
YKLB,KKP,Koolburra Airport,Koolburra,AU,-15.31890011,143.9550018,350
YKMB,KRB,Karumba Airport,,AU,-17.45669937,140.8300018,5
YKML,KML,Kamileroi Airport,,AU,-19.375,140.0570068,91
YKMP,KPS,Kempsey Airport,,AU,-31.07232,152.765313,54
YKNG,KNI,Katanning Airport,,AU,-33.699423,117.65703,0
YKOW,KWM,Kowanyama Airport,Kowanyama,AU,-15.485369,141.752572,35
YKPR,KPP,Kalpowar Airport,Kalpower,AU,-14.89,144.22,90
YKRY,KGY,Kingaroy Airport,,AU,-26.581077,151.839927,1492
YKSC,KGC,Kingscote Airport,,AU,-35.71390152,137.5209961,24
YKUB,KUG,Kubin Island Airport,Kubin Island,AU,-10.22648,142.219619,15
YLAH,LWH,Lawn Hill Airport,,AU,-18.57453,138.586106,122
YLEC,LGH,Leigh Creek Airport,,AU,-30.598301,138.425995,856
YLEO,LNO,Leonora Airport,Leonora,AU,-28.87809944,121.3150024,1217
YLEV,LEL,Lake Evella Airport,,AU,-12.49890041,135.8059998,256
YLFD,LFP,Lakefield Airport,Lakefield,AU,-14.9207,144.203,107
YLHI,LDH,Lord Howe Island Airport,Lord Howe Island,AU,-31.538204,159.07546,5
YLHR,IRG,Lockhart River Airport,Lockhart River,AU,-12.7869,143.304993,77
YLHS,LTP,Lyndhurst Airport,Lyndhurst,AU,-19.19580078,144.3710022,0
YLIN,LDC,Lindeman Island Airport,Lindeman Island,AU,-20.45359993,149.0399933,0
YLIS,LSY,Lismore Airport,Lismore,AU,-28.830689,153.258419,35
YLKN,LNH,Lake Nash Airport,Alpurrurulam,AU,-20.9807,137.9178,640
YLLE,BBL,Ballera Airport,,AU,-27.405633,141.809458,385
YLMQ,BEO,Lake Macquarie Airport,City of Lake Macquarie,AU,-33.065975,151.646283,5
YLND,LKD,Lakeland Airport,Lakeland Downs,AU,-15.841213,144.849118,930
YLOK,LOC,Lock Airport,Lock,AU,-33.5442009,135.6929932,350
YLOR,LOA,Lorraine Airport,,AU,-18.99329948,139.9069977,61
YLOV,LTV,Lotus Vale Airport,Lotus Vale,AU,-17.04829979,141.3760071,0
YLRA,LUU,Laura Airport,,AU,-15.560495,144.451418,627
YLRD,LHG,Lightning Ridge Airport,,AU,-29.452857,147.977146,540
YLRE,LRE,Longreach Airport,Longreach,AU,-23.4342,144.279999,627
YLRS,LUT,New Laura Airport,Laura Station,AU,-15.182758,144.345535,148
YLST,LER,Leinster Airport,,AU,-27.84329987,120.7030029,1631
YLTN,LVO,Laverton Airport,Laverton,AU,-28.614267,122.428673,1530
YLTV,TGN,Latrobe Valley Airport,Morwell,AU,-38.211004,146.470817,180
YLZI,LZR,Lizard Island Airport,,AU,-14.673273,145.454571,70
YMAA,UBB,Mabuiag Island Airport,Mabuiag Island,AU,-9.950168,142.19523,0
YMAE,MYI,Murray Island Airport,Murray Island,AU,-9.915105,144.054644,300
YMAV,AVV,Avalon Airport,Lara,AU,-38.039398,144.468994,35
YMAY,ABX,Albury Airport,Albury,AU,-36.066758,146.959148,539
YMBA,MRG,Mareeba Airport,Mareeba,AU,-17.070277,145.424228,1560
YMBL,MBB,Marble Bar Airport,,AU,-21.16329956,119.8330002,194
YMCO,XMC,Mallacoota Airport,,AU,-37.59830093,149.7200012,31
YMCR,MFP,Manners Creek Airport,,AU,-22.10000038,137.9830017,0
YMCT,MLR,Millicent Airport,,AU,-37.58359909,140.3659973,56
YMDG,DGE,Mudgee Airport,Mudgee,AU,-32.564794,149.609452,1545
YMDI,MQA,Mandora Airport,Eighty Mile Beach,AU,-19.73799,120.83818,30
YMDS,MNW,Macdonald Downs Airport,,AU,-22.44400024,135.1990051,0
YMEK,MKR,Meekatharra Airport,,AU,-26.61170006,118.5479965,1713
YMEN,MEB,Melbourne Essendon Airport,Essendon Fields,AU,-37.7281,144.901993,282
YMER,MIM,Merimbula Airport,Merimbula,AU,-36.90859985,149.901001,7
YMEU,MLV,Merluna Airport,Merluna,AU,-13.0649,142.4536,276
YMGB,MGT,Milingimbi Airport,Milingimbi Island,AU,-12.09440041,134.8939972,53
YMGD,MNG,Maningrida Airport,Maningrida,AU,-12.05609989,134.2339935,123
YMGN,GSN,Mount Gunson Airport,Mount Gunson,AU,-31.4597,137.1744433,285
YMGR,MGV,Margaret River (Station) Airport,,AU,-18.62170029,126.8830032,289
YMGT,MQZ,Margaret River Airport,,AU,-33.930599,115.099998,374
YMGV,MVU,Musgrave Airport,Musgrave,AU,-14.7757,143.5047,302
YMHB,HBA,Hobart International Airport,Hobart,AU,-42.83610153,147.5099945,13
YMHO,MHO,Mount House Airport,Wunaamin Miliwundi Ranges,AU,-17.051917,125.712491,948
YMHU,MCV,McArthur River Mine Airport,McArthur River Mine,AU,-16.44249916,136.0839996,131
YMIA,MQL,Mildura Airport,Mildura,AU,-34.22919846,142.0859985,167
YMIN,XML,Minlaton Airport,,AU,-34.743801,137.529087,0
YMIP,MIH,Mitchell Plateau Airport,Mitchell Plateau,AU,-14.790817,125.825729,0
YMIR,MWY,Miranda Downs Airport,Miranda Downs,AU,-17.328899,141.886002,0
YMIT,MTQ,Mitchell Airport,,AU,-26.48329926,147.9369965,1144
YMJM,MJP,Manjimup Airport,,AU,-34.26530075,116.1399994,940
YMLS,WLE,Miles Airport,,AU,-26.806447,150.168953,304
YMLT,LST,Launceston Airport,Launceston,AU,-41.54529953,147.2140045,562
YMMB,MBW,Melbourne Moorabbin Airport,Melbourne,AU,-37.97579956,145.102005,50
YMMI,WUI,Murrin Murrin Airport,Murrin Murrin,AU,-28.705299,121.89099,1535
YMML,MEL,Melbourne International Airport,Melbourne,AU,-37.673302,144.843002,434
YMMU,MMM,Middlemount Airport,,AU,-22.801444,148.706796,547
YMND,MTL,Maitland Airport,,AU,-32.701265,151.492912,85
YMNE,WME,Mount Keith Airport,,AU,-27.28733,120.554937,1792
YMNK,ONR,Monkira Airport,,AU,-24.81669998,140.5330048,107
YMNS,MSF,Mount Swan Airport,,AU,-22.624696,135.034512,1641
YMNY,OXY,Morney Airport,,AU,-25.35829926,141.4329987,104
YMOG,MMG,Mount Magnet Airport,,AU,-28.11610031,117.8420029,1354
YMOO,OOR,Mooraberree Airport,,AU,-25.25,140.9830017,85
YMOR,MRZ,Moree Airport,Moree,AU,-29.49889946,149.8450012,701
YMOT,MET,Moreton Airport,Moreton,AU,-12.44419956,142.6380005,0
YMPA,MIN,Minnipa Airport,,AU,-32.84329987,135.1450043,155
YMQA,MQE,Marqua Airport,Marqua,AU,-22.80579948,137.2510071,0
YMRB,MOV,Moranbah Airport,Moranbah,AU,-22.05780029,148.0769959,770
YMRE,RRE,Marree Airport,,AU,-29.66329956,138.0650024,50
YMRW,MWB,Morawa Airport,,AU,-29.2017,116.022003,270
YMRY,MYA,Moruya Airport,Moruya,AU,-35.89780045,150.1439972,14
YMSF,MTD,Mount Sanford Station Airport,,AU,-16.97830009,130.5549927,231
YMTB,UTB,Muttaburra Airport,,AU,-22.58329964,144.5330048,230
YMTG,MGB,Mount Gambier Airport,Mount Gambier,AU,-37.744382,140.780561,0
YMTI,ONG,Mornington Island Airport,,AU,-16.66250038,139.1779938,33
YMTO,MNQ,Monto Airport,,AU,-24.892267,151.101787,757
YMUC,MUQ,Muccan Station Airport,Muccan Station,AU,-20.65889931,120.0670013,300
YMUG,MNE,Mungeranie Airport,Mungeranie,AU,-28.00919914,138.6569977,0
YMUK,MVK,Mulka Airport,Mulka,AU,-28.3477993,138.6499939,0
YMUP,MUP,Mulga Park Airport,,AU,-25.86000061,131.6499939,0
YMWA,MXU,Mullewa Airport,,AU,-28.475,115.516998,290
YMWT,MWT,Moolawatana Airport,Moolawatana Station,AU,-29.9069,139.765,265
YMWX,MXD,Marion Downs Airport,Marion Downs,AU,-23.363702,139.649663,0
YMYB,MBH,Maryborough Airport,Maryborough,AU,-25.513528,152.713603,38
YMYR,MYO,Myroodan Station Airport,,AU,-18.123996,124.270261,0
YMYT,RTY,Merty Merty Airport,,AU,-28.582713,140.303264,0
YNAP,NMR,Nappa Merrie Airport,,AU,-27.549201,141.158416,55
YNAR,NRA,Narrandera Airport,Narrandera,AU,-34.70220184,146.5119934,474
YNBR,NAA,Narrabri Airport,Narrabri,AU,-30.31920052,149.8269959,788
YNGU,RPM,Ngukurr Airport,,AU,-14.7228,134.746994,45
YNPE,ABM,Northern Peninsula Airport,Bamaga,AU,-10.946194,142.455081,34
YNRC,NAC,Naracoorte Airport,,AU,-36.985298,140.725006,169
YNRG,NRG,Narrogin Airport,Narrogin,AU,-32.93,117.080002,1080
YNRV,RVT,Ravensthorpe Airport,,AU,-33.79719925,120.2080002,197
YNSH,NSV,Noosa Airport,,AU,-26.423177,153.064935,1
YNSM,NSM,Norseman Airport,,AU,-32.203,121.758127,263
YNTN,NTN,Normanton Airport,Normanton,AU,-17.68409,141.069664,73
YNUB,NUR,Nullabor Motel Airport,,AU,-31.44169998,130.9019928,67
YNUL,NLL,Nullagine Airport,,AU,-21.91329956,120.197998,381
YNUM,NUB,Numbulwar Airport,,AU,-14.2717,135.716995,31
YNWN,ZNE,Newman Airport,Newman,AU,-23.4178009,119.8030014,1724
YNYN,NYN,Nyngan Airport,,AU,-31.550645,147.202973,569
YOEN,OPI,Oenpelli Airport,,AU,-12.325,133.005997,30
YOLA,XCO,Colac Airport,Colac,AU,-38.286701,143.679993,450
YOLD,OLP,Olympic Dam Airport,Olympic Dam,AU,-30.483861,136.876699,344
YOLW,ONS,Onslow Airport,,AU,-21.670161,115.114902,7
YOOD,ODD,Oodnadatta Airport,,AU,-27.562473,135.442946,118
YOOM,MOO,Moomba Airport,Moomba,AU,-28.0994,140.197006,143
YORB,RBS,Orbost Airport,,AU,-37.79000092,148.6100006,28
YORC,OKB,Orchid Beach Airport,Orchid Beach,AU,-24.95940018,153.3150024,71
YORG,OAG,Orange Airport,Orange,AU,-33.382014,149.131262,3115
YORV,ODR,Ord River Airport,Ord River,AU,-17.34079933,128.9120026,390
YOSB,OSO,Osborne Mine Airport,,AU,-22.08169937,140.5549927,285
YOUY,OYN,Ouyen Airport,Ouyen,AU,-35.088819,142.354778,0
YPAD,ADL,Adelaide International Airport,Adelaide,AU,-34.947512,138.533393,20
YPAG,PUG,Port Augusta Airport,,AU,-32.50690079,137.7169952,56
YPAM,PMK,Palm Island Airport,,AU,-18.75530052,146.5809937,28
YPBO,PBO,Paraburdoo Airport,Paraburdoo,AU,-23.17110062,117.7450027,1406
YPCC,CCK,Cocos (Keeling) Islands Airport,West Island,CC,-12.19134,96.833696,10
YPDI,PDE,Pandie Pandie Airport,,AU,-26.122248,139.403501,0
YPDN,DRW,Darwin International Airport / RAAF Darwin,Darwin,AU,-12.41497,130.88185,103
YPDO,PRD,Pardoo Airport,Pardoo,AU,-20.119428,119.571945,36
YPGV,GOV,Gove Airport,Nhulunbuy,AU,-12.26939964,136.8179932,192
YPIR,PPI,Port Pirie Airport,,AU,-33.238899,137.994995,40
YPJT,JAD,Perth Jandakot Airport,Perth,AU,-32.09749985,115.8809967,99
YPKA,KTA,Karratha Airport,Karratha,AU,-20.71220016,116.7730026,29
YPKG,KGI,Kalgoorlie Boulder Airport,Broadwood,AU,-30.791543,121.464586,1203
YPKS,PKE,Parkes Airport,Parkes,AU,-33.13140106,148.2389984,1069
YPKU,KNX,East Kimberley Regional (Kununurra) Airport,Kununurra,AU,-15.7781,128.707993,145
YPLC,PLO,Port Lincoln Airport,Port Lincoln,AU,-34.6053009,135.8800049,36
YPLM,LEA,Learmonth Airport,Exmouth,AU,-22.235201,114.090024,19
YPMH,PXH,Prominent Hill Airport,Mount Eba,AU,-29.716,135.5244,745
YPMP,EDR,Pormpuraaw Airport,Pormpuraaw,AU,-14.896451,141.60908,10
YPMQ,PQQ,Port Macquarie Airport,Port Macquarie,AU,-31.43580055,152.8630066,12
YPOD,PTJ,Portland Airport,,AU,-38.31809998,141.470993,265
YPOK,MBF,Porepunkah Airport,,AU,-36.717731,146.890039,935
YPPD,PHE,Port Hedland International Airport,Port Hedland,AU,-20.37779999,118.6259995,33
YPPH,PER,Perth International Airport,Perth,AU,-31.94029999,115.9670029,67
YPSH,PEA,Penneshaw Airport,Ironstone,AU,-35.75584629,137.9628754,0
YPTN,KTR,Tindal Airport,,AU,-14.52110004,132.378006,443
YPWR,UMR,Woomera Airfield,Woomera,AU,-31.144199,136.817001,548
YPXM,XCH,Christmas Island Airport,Flying Fish Cove,CX,-10.449382,105.690931,916
YQDI,UIR,Quirindi Airport,,AU,-31.498177,150.521708,1054
YQLP,ULP,Quilpie Airport,,AU,-26.61219978,144.253006,655
YQNS,UEE,Queenstown Airport,,AU,-42.075001,145.531998,867
YREN,RMK,Renmark Airport,,AU,-34.1964,140.673996,115
YRMD,RCM,Richmond Airport,,AU,-20.70190048,143.1150055,676
YRNG,RAM,Ramingining Airport,,AU,-12.35639954,134.897995,206
YROB,ROH,Robinhood Airport,,AU,-18.84499931,143.7100067,460
YROE,RBU,Roebourne Airport,Roebourne,AU,-20.763898,117.155199,0
YROI,RBC,Robinvale Airport,Robinvale,AU,-34.642887,142.773042,87
YROM,RMA,Roma Airport,Roma,AU,-26.54500008,148.7749939,1032
YRRB,RPB,Roper Bar Airport,Roper Bar,AU,-14.734814,134.525485,92
YRSB,RSB,Roseberth Airport,,AU,-25.825737,139.627476,55
YRTI,RTS,Rottnest Island Airport,,AU,-32.006699,115.540001,12
YRTP,RTP,Rutland Plains Airport,Yagoonya,AU,-15.644963,141.844373,15
YRYH,RHL,Roy Hill Station Airport,,AU,-22.62581589,119.9590302,0
YSAN,NDS,Sandstone Airport,Sandstone,AU,-27.97999954,119.2969971,0
YSBK,BWU,Sydney Bankstown Airport,Sydney,AU,-33.923618,150.990792,29
YSCB,CBR,Canberra International Airport,Canberra,AU,-35.3069,149.195007,1886
YSCN,CDU,Camden Airport,Cobbitty,AU,-34.038338,150.686406,230
YSCO,NSO,Scone Airport,,AU,-32.038012,150.831966,745
YSCR,SQC,Southern Cross Airport,,AU,-31.24,119.360001,354
YSDU,DBO,Dubbo City Regional Airport,Dubbo,AU,-32.21670151,148.5749969,935
YSEN,,Serpentine Airport,,AU,-32.394966,115.870987,9
YSGE,SGO,St George Airport,,AU,-28.04969978,148.5950012,656
YSGT,SIX,Singleton Airport,Singleton,AU,-32.600832,151.193056,46
YSGW,ZGL,South Galway Airport,,AU,-25.6833,142.108002,116
YSHG,SGP,Shay Gap Airport,Shay Gap,AU,-20.4247,120.140999,620
YSHK,MJK,Shark Bay Airport,Denham,AU,-25.897294,113.575802,111
YSHR,WSY,Shute Harbour/Whitsunday Airport,Shute Harbour,AU,-20.276127,148.754979,40
YSHT,SHT,Shepparton Airport,,AU,-36.428341,145.391473,374
YSII,SBR,Saibai Island Airport,Saibai Island,AU,-9.37833,142.625,15
YSMB,GOS,Somersby Airstrip,Gosford,AU,-33.367681,151.299806,860
YSMI,SIO,Smithton Airport,,AU,-40.83499908,145.0839996,31
YSMP,SHU,Smith Point Airport,,AU,-11.133566,132.15957,0
YSMR,STH,Strathmore Airport,Strathmore,AU,-17.862709,142.557788,0
YSNF,NLK,Norfolk Island International Airport,Burnt Pine,NF,-29.041887,167.939616,371
YSNW,NOA,Naval Air Station Nowra - HMAS Albatross,Nowra Hill,AU,-34.9466,150.542451,400
YSOL,SLJ,Solomon Airport,Karijini National Park,AU,-22.25677,117.850454,2030
YSPE,SNH,Stanthorpe Airport,,AU,-28.620113,151.983281,2938
YSPK,SCG,Spring Creek Airport,,AU,-18.637704,144.545672,0
YSPT,SHQ,Southport Airport,,AU,-27.921848,153.371469,2
YSPV,KSV,Springvale Airport,,AU,-23.549999,140.699997,0
YSRI,XRH,RAAF Base Richmond,Richmond,AU,-33.604652,150.783051,67
YSRN,SRN,Strahan Airport,,AU,-42.154999,145.292007,20
YSSY,SYD,Sydney Kingsford Smith International Airport,Sydney (Mascot),AU,-33.946098,151.177002,21
YSTH,HLS,St Helens Airport,,AU,-41.33670044,148.2819977,48
YSTI,STF,Stephens Island Seaplane Base,Stephens Island,AU,-9.51,143.55,0
YSTW,TMW,Tamworth Airport,Tamworth,AU,-31.077898,150.845484,1334
YSWG,WGA,Wagga Wagga City Airport,Wagga Wagga,AU,-35.163484,147.46832,724
YSWH,SWH,Swan Hill Airport,,AU,-35.37580109,143.5330048,234
YSWL,SWC,Stawell Airport,,AU,-37.07170105,142.7409973,807
YTAA,XTR,Tara Airport,,AU,-27.163054,150.476423,360
YTAB,TBL,Tableland Homestead Airport,,AU,-17.2833004,126.9000015,0
YTAM,XTO,Taroom Airport,,AU,-25.801701,149.899994,240
YTBR,TBK,Timber Creek Airport,,AU,-15.62,130.445007,16
YTDR,TDR,Theodore Airport,,AU,-24.986796,150.093076,171
YTEE,TQP,Trepell Airport,Trepell,AU,-21.83499908,140.8880005,891
YTEF,TEF,Telfer Airport,,AU,-21.715,122.228996,970
YTEM,TEM,Temora Airport,Temora,AU,-34.421398,147.511993,921
YTGA,TAN,Tangalooma Airport,,AU,-27.137693,153.364141,0
YTGM,XTG,Thargomindah Airport,Thargomindah,AU,-27.986368,143.812065,433
YTGT,GTS,The Granites Airport,The Granites Gold Mine,AU,-20.5483,130.347,0
YTHD,TDN,Theda Station Airport,Drysdale River,AU,-14.790567,126.498041,700
YTHY,TYG,Thylungra Airport,,AU,-26.093047,143.45136,165
YTIB,TYB,Tibooburra Airport,,AU,-29.451099,142.057999,584
YTKY,TKY,Turkey Creek Airport,Turkey Creek,AU,-17.04080009,128.2059937,0
YTMO,PHQ,The Monument Airport,Phosphate Hill,AU,-21.81110001,139.923996,949
YTMP,TPR,Tom Price Airport,Tom Price,AU,-22.74600029,117.8690033,2300
YTMU,TUM,Tumut Airport,,AU,-35.26832,148.240526,878
YTMY,TYP,Tobermorey Airport,Tobermorey,AU,-22.25580025,137.9530029,0
YTNG,THG,Thangool Airport,Biloela,AU,-24.494863,150.577967,644
YTNK,TCA,Tennant Creek Airport,Tennant Creek,AU,-19.63439941,134.1829987,1236
YTOC,TCW,Tocumwal Airport,,AU,-35.81169891,145.6080017,372
YTRE,TRO,Taree Airport,Taree,AU,-31.888599,152.514008,38
YTST,TTX,Truscott-Mungalalu Airport,Anjo Peninsula,AU,-14.08969975,126.3809967,181
YTWB,TWB,Toowoomba Airport,Toowoomba,AU,-27.543365,151.919112,2086
YUDA,UDA,Undara Airport,Undara,AU,-18.19134,144.61224,2451
YUNY,CZY,Cluny Airport,,AU,-24.51670074,139.6170044,90
YUSL,USL,Useless Loop Airport,Useless Loop,AU,-26.157923,113.394817,62
YVRD,VCD,Victoria River Downs Airport,Victoria River,AU,-16.402124,131.004974,89
YVRS,VNR,Vanrook Station Airport,,AU,-16.9633007,141.9499969,43
YWAL,WLA,Wallal Downs Airport,Eighty Mile Beach,AU,-19.7736,120.649002,33
YWAV,WAV,Wave Hill Airport,,AU,-17.3932991,131.1179962,201
YWBL,WMB,Warrnambool Airport,,AU,-38.29529953,142.4470062,242
YWBS,SYU,Warraber Island Airport,Sue Islet,AU,-10.20829964,142.8249969,3
YWCA,WIO,Wilcannia Airport,,AU,-31.522082,143.378358,250
YWCH,WLC,Walcha Airport,,AU,-31.009492,151.547442,0
YWCK,WAZ,Warwick Airport,,AU,-28.149401,151.942993,1500
YWDG,WRN,Windarling Airport,Windarling Mine,AU,-30.032277,119.386489,1502
YWDH,WNR,Windorah Airport,,AU,-25.41309929,142.6670074,452
YWDL,WON,Wondoola Airport,Wondoola,AU,-18.57500076,140.8919983,58
YWGT,WGT,Wangaratta Airport,,AU,-36.41579819,146.3070068,504
YWHA,WYA,Whyalla Airport,Whyalla,AU,-33.05889893,137.5140076,41
YWIT,WIT,Wittenoom Airport,,AU,-22.224992,118.353739,444
YWKB,WKB,Warracknabeal Airport,,AU,-36.32109833,142.4190063,397
YWLG,WGE,Walgett Airport,,AU,-30.032801,148.126007,439
YWLM,NTL,Newcastle Airport,Williamtown,AU,-32.79499817,151.8339996,31
YWLU,WUN,Wiluna Airport,,AU,-26.62919998,120.2210007,1649
YWMP,WPK,Wrotham Park Airport,Wrotham Park,AU,-16.658915,143.999263,152
YWND,WDI,Wondai Airport,,AU,-26.277392,151.861673,320
YWOR,WLL,Wollogorang Airport,,AU,-17.2199,137.93453,199
YWSL,SXE,West Sale Airport,Sale,AU,-38.090827,146.965335,72
YWTL,WLO,Waterloo Airport,,AU,-16.62999916,129.3200073,132
YWTN,WIN,Winton Airport,,AU,-22.36359978,143.0859985,638
YWUD,WUD,Wudinna Airport,,AU,-33.043301,135.447006,310
YWWA,WEW,Wee Waa Airport,,AU,-30.25830078,149.4080048,190
YWWG,WRW,Warrawagine Airport,,AU,-20.84420013,120.7020035,0
YWWI,WWI,Woodie Woodie Airport,Woodie Woodie,AU,-21.64551,121.191184,0
YWWL,WWY,West Wyalong Airport,West Wyalong,AU,-33.93719864,147.1909943,859
YWYM,WYN,Wyndham Airport,,AU,-15.5114,128.153,14
YWYY,BWT,Wynyard Airport,Burnie,AU,-40.997039,145.726,62
YYAL,YLG,Yalgoo Airport,Yalgoo,AU,-28.3553009,116.6839981,0
YYKI,OKR,Yorke Island Airport,Yorke Island,AU,-9.752801,143.405673,10
YYLR,KYF,Yeelirrie Airport,,AU,-27.27706004,120.0956726,0
YYMI,XMY,Yam Island Airport,Yam Island,AU,-9.899187,142.774265,0
YYND,YUE,Yuendumu Airport,,AU,-22.2542,131.781998,2205
YYNG,NGA,Young Airport,,AU,-34.2556,148.248001,1267
YYOR,ORR,Yorketown Airport,,AU,-35.003564,137.619295,0
YYTA,KYI,Yalata Mission Airport,Yalata Mission,AU,-31.4706,131.824997,0
ZBAA,PEK,Beijing Capital International Airport,Beijing,CN,40.08010101,116.5849991,116
ZBAD,PKX,Beijing Daxing International Airport,Beijing,CN,39.509945,116.41092,98
ZBCD,CDE,Chengde Puning Airport,Chengde,CN,41.1225,118.073889,0
ZBCF,CIF,Chifeng Yulong Airport,Chifeng,CN,42.159723,118.840971,2018
ZBCZ,CIH,Changzhi Wangcun Airport,Changzhi,CN,36.247501,113.125999,0
ZBDH,BPE,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN,39.666384,119.061384,46
ZBDS,DSN,Ordos Ejin Horo Airport,Ordos,CN,39.493514,109.8599,4557
ZBDT,DAT,Datong Yungang Airport,Datong,CN,40.061614,113.480032,3442
ZBER,ERL,Erenhot Saiwusu International Airport,Erenhot,CN,43.4225,112.096667,3301
ZBES,YIE,Arxan Yi'ershi Airport,Arxan,CN,47.3106,119.9117,2925
ZBHD,HDG,Handan Airport,Handan,CN,36.525833,114.425556,229
ZBHH,HET,Hohhot Baita International Airport,Hohhot,CN,40.849658,111.824598,3556
ZBHZ,HUO,Holingol Huolinhe Airport,Holingol,CN,45.487222,119.407222,0
ZBLA,HLD,Hulunbuir Hailar Airport,Hailar,CN,49.205002,119.824997,2169
ZBLL,LLV,Lüliang Dawu Airport,Lüliang,CN,37.683333,111.142778,0
ZBMZ,NZH,Manzhouli Xijiao Airport,Manzhouli,CN,49.566667,117.33,2231
ZBOW,BAV,Baotou Donghe Airport,Baotou,CN,40.560001,109.997002,3321
ZBSG,SZH,Shuozhou Zirun Airport,Shuozhou,CN,39.273241,112.691552,0
ZBSJ,SJW,Shijiazhuang Zhengding International Airport,Shijiazhuang,CN,38.280701,114.696999,233
ZBTJ,TSN,Tianjin Binhai International Airport,Tianjin,CN,39.12440109,117.3460007,10
ZBTL,TGO,Tongliao Airport,Tongliao,CN,43.556702,122.199997,2395
ZBUH,WUA,Wuhai Airport,Wuhai,CN,39.7934,106.7993,3650
ZBUL,HLH,Ulanhot Yilelite Airport,Ulanhot,CN,46.195333,122.008333,0
ZBXH,XIL,Xilinhot Airport,Xilinhot,CN,43.91559982,115.9639969,0
ZBXT,XNT,Xingtai Dalian Airport,Xingtai,CN,36.8831,114.4293,280
ZBXZ,WUT,Xinzhou Wutaishan Airport,Xinzhou,CN,38.597456,112.969173,2527
ZBYC,YCU,Yuncheng Zhangxiao Airport,Yuncheng (Yanhu),CN,35.116391,111.031389,1242
ZBYN,TYN,Taiyuan Wusu International Airport,Taiyuan,CN,37.746899,112.627998,2575
ZBYZ,RLK,Bayannur Tianjitai Airport,Bavannur,CN,40.926,107.7428,3400
